id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8242,15773876.0,H?,735.0,France,Female,63.0,9.0,0.0,2.0,1.0,0.0,79323.61,1.0
8243,15702416.0,Sievier,719.0,Germany,Female,41.0,0.0,109019.65,1.0,0.0,1.0,158024.1,1.0
8244,15667588.0,Li,662.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,0.0,162736.15,0.0
8245,15567323.0,White,637.0,France,Male,48.0,3.0,0.0,2.0,0.0,0.0,83087.13,0.0
8246,15583718.0,Rizzo,581.0,Spain,Female,44.0,9.0,0.0,2.0,1.0,0.0,59653.05,0.0
8247,15610403.0,Hsiung,602.0,France,Male,29.0,5.0,0.0,2.0,0.0,0.0,163798.41,0.0
8248,15739046.0,Ewing,593.0,France,Male,42.0,3.0,142389.14,1.0,1.0,1.0,79734.23,0.0
8249,15681115.0,De Mestre,695.0,Spain,Male,60.0,6.0,0.0,2.0,1.0,1.0,163746.09,0.0
8250,15809800.0,Tisdall,516.0,France,Male,35.0,3.0,0.0,2.0,0.0,1.0,173568.4,0.0
8251,15791216.0,T'ao,607.0,France,Female,51.0,1.0,160566.11,2.0,1.0,1.0,92320.37,0.0
8252,15604130.0,Yuriev,613.0,Germany,Male,38.0,6.0,96152.68,2.0,0.0,0.0,93713.46,0.0
8253,15692407.0,Ch'eng,709.0,France,Female,41.0,9.0,0.0,2.0,0.0,0.0,35321.65,0.0
8254,15793813.0,Mazzi,569.0,France,Female,34.0,8.0,0.0,2.0,0.0,1.0,132801.57,0.0
8255,15651392.0,Lucchese,667.0,Spain,Female,52.0,6.0,0.0,1.0,1.0,1.0,80178.54,1.0
8256,15761487.0,Bogle,698.0,France,Female,33.0,9.0,0.0,2.0,1.0,0.0,165562.84,0.0
8257,15669411.0,Nwachinemelu,559.0,France,Male,58.0,7.0,0.0,1.0,1.0,0.0,53581.18,1.0
8258,15718667.0,Tung,687.0,Spain,Female,35.0,5.0,0.0,2.0,0.0,1.0,168085.97,0.0
8259,15612087.0,Chibugo,806.0,France,Male,30.0,3.0,0.0,2.0,0.0,0.0,141582.66,0.0
8260,15765520.0,Chiemezie,848.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,121085.72,0.0
8261,15686885.0,Chukwudi,705.0,France,Male,34.0,8.0,135842.89,1.0,0.0,1.0,152491.22,0.0
8262,15672091.0,Yefimova,612.0,France,Female,53.0,2.0,0.0,1.0,1.0,1.0,149892.79,1.0
8263,15643042.0,Ozerova,678.0,France,Male,52.0,2.0,0.0,1.0,1.0,1.0,83473.82,0.0
8264,15691875.0,Kao,678.0,Spain,Male,32.0,7.0,0.0,2.0,1.0,1.0,126761.2,0.0
8265,15798975.0,Chin,721.0,France,Male,39.0,6.0,0.0,2.0,0.0,1.0,181224.24,0.0
8266,15678057.0,Trevisano,724.0,Germany,Male,29.0,3.0,99773.85,2.0,1.0,1.0,171345.02,0.0
8267,15623196.0,Folliero,542.0,France,Male,63.0,9.0,0.0,1.0,1.0,1.0,156593.07,1.0
8268,15647838.0,Ch'in,605.0,France,Male,19.0,6.0,0.0,2.0,0.0,1.0,47921.22,0.0
8269,15691627.0,Smeaton,592.0,France,Female,35.0,3.0,99824.46,1.0,0.0,0.0,60721.4,1.0
8270,15573045.0,Hsiung,682.0,France,Male,45.0,8.0,0.0,2.0,1.0,1.0,172576.43,0.0
8271,15605918.0,Chinwemma,592.0,France,Male,33.0,3.0,0.0,2.0,1.0,0.0,151325.24,0.0
8272,15659937.0,Chidimma,616.0,France,Male,38.0,2.0,79871.02,1.0,1.0,0.0,94739.2,0.0
8273,15682355.0,Chu,676.0,Spain,Male,39.0,9.0,124576.65,1.0,1.0,1.0,148087.62,0.0
8274,15757911.0,Nnaife,688.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,78650.95,0.0
8275,15574847.0,Hsiung,717.0,Spain,Male,39.0,4.0,167738.82,1.0,1.0,1.0,74858.3,0.0
8276,15755077.0,Hsiung,646.0,France,Female,54.0,3.0,0.0,1.0,0.0,1.0,167522.19,1.0
8277,15668886.0,Brown,544.0,France,Male,40.0,2.0,0.0,2.0,1.0,0.0,59747.63,0.0
8278,15810347.0,Maclean,595.0,France,Male,30.0,3.0,0.0,2.0,0.0,0.0,70783.61,0.0
8279,15652981.0,Tsao,669.0,France,Female,25.0,0.0,147004.34,1.0,1.0,0.0,134600.94,0.0
8280,15806968.0,Chukwumaobim,679.0,France,Male,36.0,10.0,0.0,1.0,0.0,1.0,163666.85,0.0
8281,15591698.0,Ch'ien,601.0,France,Female,51.0,4.0,123826.08,1.0,0.0,1.0,131043.3,1.0
8282,15685314.0,Chukwueloka,644.0,Spain,Female,36.0,9.0,125241.17,1.0,1.0,1.0,85421.48,0.0
8283,15799468.0,Nwebube,717.0,France,Female,32.0,4.0,0.0,2.0,0.0,0.0,52319.26,0.0
8284,15691808.0,Chukwumaobim,832.0,France,Female,33.0,6.0,0.0,2.0,1.0,0.0,170980.86,0.0
8285,15702561.0,Ch'en,676.0,France,Male,34.0,0.0,127649.64,1.0,1.0,0.0,134875.37,0.0
8286,15569248.0,Li Fonti,611.0,Germany,Female,49.0,8.0,131402.21,2.0,1.0,0.0,92925.78,1.0
8287,15756538.0,Eluemuno,595.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,180712.28,0.0
8288,15684769.0,Chioke,634.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,134889.95,0.0
8289,15656522.0,Chiang,554.0,France,Male,46.0,5.0,0.0,2.0,1.0,0.0,185555.63,1.0
8290,15704769.0,Hargreaves,749.0,France,Female,40.0,2.0,0.0,2.0,0.0,1.0,138350.74,0.0
8291,15591510.0,Palerma,648.0,France,Male,39.0,2.0,0.0,2.0,0.0,1.0,52471.36,0.0
8292,15622480.0,Ponomarev,589.0,France,Male,37.0,6.0,0.0,2.0,0.0,1.0,140889.32,0.0
8293,15636423.0,Tseng,694.0,France,Female,40.0,1.0,0.0,2.0,0.0,0.0,143668.44,0.0
8294,15616172.0,Lucchese,850.0,Germany,Female,47.0,9.0,117866.92,1.0,1.0,0.0,60954.45,1.0
8295,15758813.0,Ch'ien,662.0,France,Female,52.0,1.0,0.0,1.0,1.0,1.0,47848.56,1.0
8296,15771442.0,Fomin,535.0,France,Female,32.0,6.0,0.0,2.0,1.0,1.0,119333.95,0.0
8297,15579109.0,Pinto,595.0,France,Female,30.0,8.0,0.0,2.0,0.0,1.0,167087.34,0.0
8298,15672640.0,Chiu,658.0,Spain,Male,32.0,9.0,0.0,2.0,0.0,1.0,116891.71,0.0
8299,15782659.0,Walker,679.0,France,Male,32.0,3.0,134980.74,1.0,0.0,0.0,124596.63,0.0
8300,15791769.0,Uchenna,726.0,France,Male,26.0,9.0,0.0,2.0,0.0,0.0,149381.32,0.0
8301,15649738.0,Teng,602.0,Germany,Male,47.0,5.0,113635.43,1.0,1.0,0.0,82938.75,1.0
8302,15804064.0,Macleod,665.0,Germany,Female,46.0,3.0,108895.93,1.0,1.0,0.0,56767.67,1.0
8303,15604576.0,Lucchese,629.0,Germany,Male,37.0,3.0,123311.39,1.0,1.0,1.0,177784.68,0.0
8304,15736250.0,Fyodorova,648.0,France,Female,24.0,8.0,0.0,1.0,1.0,0.0,180716.1,1.0
8305,15779481.0,Chin,598.0,Germany,Male,32.0,6.0,151772.63,1.0,1.0,1.0,151581.79,0.0
8306,15684395.0,Okwudiliolisa,468.0,France,Female,47.0,6.0,0.0,1.0,0.0,0.0,53394.12,1.0
8307,15651022.0,Nwokeocha,756.0,Germany,Male,33.0,9.0,146796.25,2.0,1.0,1.0,176712.59,0.0
8308,15723989.0,Fanucci,646.0,France,Male,48.0,4.0,0.0,2.0,1.0,0.0,88852.15,0.0
8309,15690925.0,Milanesi,682.0,France,Male,26.0,2.0,0.0,2.0,1.0,1.0,123882.73,0.0
8310,15659305.0,Fiorentino,633.0,Germany,Female,36.0,1.0,134593.79,2.0,0.0,1.0,87422.15,0.0
8311,15662494.0,Nkemdirim,546.0,Germany,Male,54.0,10.0,105103.33,1.0,1.0,1.0,121408.46,1.0
8312,15796958.0,Chiazagomekpere,528.0,Spain,Female,45.0,3.0,139762.16,1.0,0.0,0.0,101495.0,1.0
8313,15656426.0,Nwebube,551.0,Spain,Female,60.0,2.0,122501.28,1.0,1.0,1.0,136859.55,1.0
8314,15653776.0,Hao,699.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,131167.94,1.0
8315,15750055.0,Echezonachukwu,577.0,Germany,Female,49.0,3.0,119413.62,1.0,1.0,1.0,98820.09,1.0
8316,15722404.0,Chukwuebuka,683.0,France,Female,28.0,4.0,0.0,2.0,0.0,0.0,126475.79,0.0
8317,15581198.0,Liao,642.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,155047.11,0.0
8318,15670066.0,Nkemjika,620.0,France,Female,44.0,2.0,145988.65,1.0,1.0,1.0,123882.73,0.0
8319,15805909.0,Ts'ui,651.0,France,Male,32.0,4.0,0.0,1.0,0.0,1.0,162501.83,0.0
8320,15585867.0,Shih,605.0,Germany,Female,46.0,2.0,123544.0,2.0,0.0,0.0,188377.21,1.0
8321,15716658.0,Yobanna,686.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,92816.86,0.0
8322,15658852.0,Ch'eng,684.0,France,Female,43.0,6.0,91216.0,1.0,0.0,1.0,137028.51,0.0
8323,15786035.0,Tien,623.0,France,Female,29.0,10.0,134593.79,1.0,1.0,0.0,159835.94,0.0
8324,15758750.0,T'ien,575.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,126812.63,0.0
8325,15576723.0,Okechukwu,639.0,Spain,Male,32.0,6.0,0.0,2.0,1.0,0.0,73883.88,0.0
8326,15650034.0,Onyeoruru,587.0,France,Male,33.0,4.0,0.0,2.0,1.0,1.0,180712.28,0.0
8327,15679249.0,Yancy,683.0,France,Female,47.0,7.0,152805.05,1.0,1.0,1.0,6975.02,0.0
8328,15696852.0,Chien,588.0,Germany,Male,33.0,8.0,141040.01,1.0,1.0,0.0,62402.38,0.0
8329,15761076.0,Hsia,592.0,Germany,Male,29.0,4.0,108286.5,2.0,0.0,1.0,75762.0,0.0
8330,15693088.0,Nkemdilim,587.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,124625.08,0.0
8331,15606436.0,Toscani,476.0,Germany,Female,37.0,2.0,102541.1,1.0,0.0,0.0,177784.68,1.0
8332,15686909.0,Rizzo,691.0,France,Male,42.0,8.0,0.0,2.0,1.0,1.0,106345.05,0.0
8333,15738018.0,Kao,564.0,France,Female,67.0,7.0,0.0,2.0,1.0,1.0,74564.41,0.0
8334,15590820.0,Yeh,662.0,France,Female,37.0,5.0,0.0,1.0,1.0,0.0,158887.09,1.0
8335,15647974.0,Liao,653.0,France,Female,33.0,5.0,132667.17,1.0,1.0,1.0,173365.89,0.0
8336,15648858.0,Goliwe,814.0,Germany,Male,37.0,2.0,139729.54,1.0,1.0,1.0,126517.46,0.0
8337,15569624.0,Yefimova,685.0,France,Female,27.0,9.0,152063.59,1.0,0.0,1.0,175094.62,0.0
8338,15658486.0,Sievier,635.0,Germany,Female,56.0,2.0,108888.39,1.0,1.0,0.0,50899.91,1.0
8339,15674932.0,Ch'ien,746.0,France,Male,45.0,7.0,0.0,2.0,1.0,0.0,175072.47,0.0
8340,15769974.0,Nucci,605.0,France,Male,30.0,7.0,0.0,1.0,1.0,1.0,1775.52,0.0
8341,15587596.0,Chiawuotu,683.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,77326.78,0.0
8342,15683362.0,Onwuamaeze,696.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,93832.33,0.0
8343,15631436.0,Onyemere,743.0,Spain,Male,33.0,6.0,0.0,2.0,1.0,1.0,145764.4,0.0
8344,15791114.0,Y?an,557.0,France,Male,28.0,2.0,0.0,2.0,0.0,1.0,173629.78,0.0
8345,15738588.0,Dickson,663.0,Spain,Male,28.0,3.0,0.0,2.0,1.0,1.0,77965.44,0.0
8346,15741921.0,Onwuka,730.0,Spain,Male,30.0,5.0,91893.32,1.0,1.0,0.0,67622.36,0.0
8347,15782311.0,Ch'in,682.0,France,Female,39.0,2.0,0.0,2.0,1.0,0.0,66526.01,0.0
8348,15698816.0,Chukwuemeka,686.0,Germany,Male,41.0,1.0,111257.59,1.0,1.0,0.0,117034.32,1.0
8349,15573520.0,Onwuamaeze,661.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,180769.55,0.0
8350,15793901.0,Yudina,850.0,France,Male,35.0,7.0,106376.85,1.0,0.0,0.0,109394.62,0.0
8351,15744398.0,Biryukova,678.0,Germany,Male,28.0,6.0,121263.62,1.0,1.0,0.0,56780.97,0.0
8352,15583748.0,Ts'ai,539.0,France,Male,36.0,4.0,0.0,1.0,1.0,0.0,119969.99,0.0
8353,15773039.0,Shih,676.0,Germany,Female,48.0,8.0,127637.92,1.0,1.0,0.0,166475.44,1.0
8354,15720284.0,Hsueh,815.0,France,Female,44.0,5.0,0.0,1.0,0.0,0.0,88890.75,1.0
8355,15764033.0,Lai,685.0,Germany,Female,45.0,1.0,133800.98,1.0,1.0,1.0,143538.51,1.0
8356,15652981.0,Monds,544.0,Germany,Male,44.0,7.0,133800.98,1.0,1.0,1.0,163558.37,1.0
8357,15776433.0,Smith,516.0,France,Female,51.0,3.0,0.0,1.0,1.0,0.0,70532.53,1.0
8358,15740223.0,Calabrese,685.0,France,Male,21.0,9.0,0.0,2.0,0.0,1.0,166038.27,0.0
8359,15790829.0,Chiang,684.0,Germany,Male,41.0,3.0,140700.61,2.0,1.0,0.0,121085.72,0.0
8360,15793671.0,Chiang,613.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,1.0,109098.39,0.0
8361,15807900.0,Chidiegwu,678.0,Germany,Female,28.0,1.0,96863.13,2.0,1.0,1.0,104469.06,0.0
8362,15696564.0,Okwudilichukwu,667.0,France,Male,36.0,9.0,137944.0,1.0,1.0,0.0,138510.01,1.0
8363,15696054.0,Chiemenam,637.0,Germany,Female,34.0,0.0,139756.12,2.0,1.0,0.0,158887.09,0.0
8364,15602844.0,Aitken,662.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,146821.42,0.0
8365,15682211.0,Hsing,710.0,Germany,Female,48.0,3.0,136622.35,1.0,1.0,1.0,108313.34,1.0
8366,15658980.0,Mazzi,749.0,Germany,Male,41.0,2.0,125397.21,1.0,1.0,1.0,139946.68,0.0
8367,15622441.0,Toscani,609.0,France,Male,24.0,3.0,125919.35,1.0,1.0,0.0,156495.57,0.0
8368,15583462.0,Ch'eng,583.0,France,Female,50.0,2.0,0.0,1.0,1.0,0.0,132418.59,1.0
8369,15771443.0,P'eng,682.0,Spain,Male,33.0,8.0,0.0,2.0,1.0,0.0,121402.53,0.0
8370,15782941.0,Chizuoke,686.0,France,Male,44.0,7.0,0.0,1.0,1.0,0.0,199290.68,1.0
8371,15783816.0,Olisaemeka,659.0,France,Male,39.0,9.0,137962.6,1.0,1.0,0.0,120853.85,0.0
8372,15704763.0,Maclean,639.0,Spain,Female,30.0,2.0,0.0,2.0,1.0,0.0,90908.95,0.0
8373,15723028.0,Smith,641.0,Spain,Male,22.0,8.0,88378.6,1.0,1.0,1.0,175894.24,0.0
8374,15803801.0,Onyekachi,611.0,France,Male,32.0,9.0,115074.02,1.0,1.0,1.0,136859.32,0.0
8375,15802220.0,Pirozzi,553.0,Spain,Male,44.0,8.0,0.0,2.0,1.0,0.0,158527.57,0.0
8376,15752300.0,Lucchese,619.0,France,Male,46.0,4.0,0.0,2.0,1.0,0.0,84920.49,1.0
8377,15736495.0,Nkemjika,592.0,France,Female,35.0,2.0,0.0,2.0,1.0,0.0,182720.07,0.0
8378,15712807.0,Hao,664.0,Germany,Female,40.0,8.0,174853.46,1.0,1.0,0.0,146041.45,1.0
8379,15747795.0,Ch'in,679.0,Spain,Male,29.0,7.0,0.0,2.0,1.0,1.0,158054.49,0.0
8380,15638487.0,Hao,714.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,180716.1,0.0
8381,15721460.0,T'ien,641.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,90877.76,0.0
8382,15722409.0,Yeh,556.0,France,Female,32.0,6.0,131764.96,1.0,0.0,1.0,81452.29,0.0
8383,15704581.0,Hs?,775.0,Spain,Male,42.0,1.0,0.0,2.0,1.0,0.0,11144.4,0.0
8384,15702464.0,Chiganu,676.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,57762.0,0.0
8385,15772383.0,Onuora,576.0,France,Male,40.0,8.0,0.0,1.0,0.0,0.0,115525.13,0.0
8386,15674851.0,Obialo,641.0,Spain,Female,51.0,7.0,0.0,2.0,0.0,1.0,95655.16,0.0
8387,15589475.0,Gomes,633.0,France,Male,40.0,7.0,0.0,2.0,1.0,1.0,56787.8,0.0
8388,15681562.0,Palerma,717.0,France,Male,28.0,2.0,0.0,2.0,1.0,1.0,103832.58,0.0
8389,15590011.0,Hsing,695.0,Germany,Male,32.0,3.0,127864.4,2.0,1.0,0.0,43486.73,0.0
8390,15696900.0,Nkemakolam,752.0,Germany,Female,46.0,6.0,106070.89,1.0,1.0,0.0,47114.18,1.0
8391,15677052.0,H?,678.0,Germany,Male,36.0,9.0,109978.83,2.0,1.0,0.0,152417.79,0.0
8392,15633283.0,Iweobiegbunam,648.0,France,Male,24.0,5.0,0.0,2.0,1.0,1.0,180934.67,0.0
8393,15810928.0,Cattaneo,561.0,France,Female,33.0,1.0,123365.38,1.0,1.0,1.0,171928.04,0.0
8394,15806081.0,Tsai,781.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,93901.61,0.0
8395,15752569.0,Okechukwu,599.0,Germany,Male,45.0,7.0,125510.82,1.0,1.0,1.0,142957.06,0.0
8396,15746190.0,Oluchukwu,528.0,France,Female,45.0,2.0,137948.51,1.0,0.0,1.0,88890.75,1.0
8397,15668893.0,Kuykendall,604.0,France,Male,46.0,5.0,0.0,1.0,0.0,1.0,161848.03,1.0
8398,15732265.0,Ulyanova,653.0,France,Male,41.0,5.0,0.0,2.0,1.0,1.0,181490.42,0.0
8399,15592461.0,Calabresi,683.0,France,Male,28.0,5.0,0.0,2.0,0.0,1.0,185580.89,0.0
8400,15594849.0,Chia,535.0,France,Male,40.0,1.0,125879.29,1.0,1.0,1.0,141872.05,0.0
8401,15766288.0,Chiu,623.0,France,Male,35.0,7.0,0.0,1.0,1.0,1.0,131287.92,0.0
8402,15781665.0,Nwankwo,584.0,France,Female,51.0,4.0,0.0,1.0,1.0,0.0,169920.92,1.0
8403,15651336.0,Ijendu,656.0,France,Male,34.0,9.0,0.0,2.0,0.0,1.0,146511.2,0.0
8404,15611338.0,Lucchesi,559.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,27166.75,0.0
8405,15661433.0,Lo,699.0,France,Male,37.0,2.0,0.0,2.0,0.0,0.0,160968.44,0.0
8406,15725166.0,Li Fonti,665.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,56585.2,0.0
8407,15739046.0,Chizoba,539.0,France,Female,49.0,4.0,0.0,1.0,0.0,0.0,176943.59,1.0
8408,15599126.0,Ijendu,756.0,France,Female,36.0,10.0,0.0,2.0,1.0,0.0,86767.48,0.0
8409,15781530.0,Chiazagomekpere,850.0,Germany,Female,43.0,3.0,144550.93,1.0,1.0,0.0,163717.52,1.0
8410,15716041.0,Nwabugwu,687.0,France,Male,43.0,5.0,0.0,2.0,1.0,1.0,86414.41,0.0
8411,15797748.0,Calabresi,523.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,129964.94,0.0
8412,15667896.0,Yermolayev,611.0,Spain,Female,34.0,5.0,0.0,2.0,0.0,0.0,100834.22,0.0
8413,15581649.0,Smith,535.0,France,Female,34.0,6.0,131411.29,1.0,1.0,0.0,81778.52,0.0
8414,15690164.0,Yegorova,659.0,Spain,Female,32.0,1.0,0.0,1.0,1.0,0.0,182988.94,0.0
8415,15771742.0,T'ien,735.0,France,Male,38.0,4.0,155470.58,1.0,1.0,1.0,143301.38,1.0
8416,15608968.0,O'Donnell,741.0,Germany,Female,38.0,9.0,116967.68,2.0,1.0,0.0,71139.8,0.0
8417,15737795.0,Udokamma,594.0,France,Female,33.0,9.0,0.0,2.0,1.0,0.0,183572.39,0.0
8418,15774738.0,Bibi,584.0,Germany,Female,39.0,1.0,114370.41,4.0,1.0,0.0,67622.46,1.0
8419,15585835.0,Ubanwa,543.0,France,Female,45.0,3.0,0.0,1.0,0.0,0.0,51454.06,1.0
8420,15589739.0,Ugorji,725.0,Germany,Male,35.0,6.0,126670.37,1.0,1.0,1.0,171457.06,0.0
8421,15792922.0,Scott,632.0,France,Female,36.0,1.0,0.0,2.0,0.0,1.0,186775.25,0.0
8422,15793726.0,Onwudiwe,686.0,France,Male,20.0,7.0,0.0,2.0,1.0,0.0,90908.95,0.0
8423,15795895.0,Iloerika,593.0,Germany,Male,43.0,1.0,96956.1,2.0,1.0,1.0,144870.28,0.0
8424,15571943.0,Pirozzi,665.0,France,Male,36.0,5.0,0.0,2.0,0.0,1.0,131097.9,0.0
8425,15654495.0,Palerma,705.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,166513.49,0.0
8426,15675176.0,De Luca,658.0,Spain,Male,45.0,2.0,0.0,2.0,1.0,1.0,111605.9,0.0
8427,15782778.0,Ponomaryova,564.0,France,Female,36.0,3.0,0.0,1.0,1.0,0.0,141706.43,1.0
8428,15611365.0,Kao,732.0,France,Female,49.0,7.0,113311.11,1.0,1.0,1.0,187866.21,0.0
8429,15616365.0,Ikedinachukwu,709.0,Spain,Female,28.0,1.0,0.0,1.0,1.0,1.0,75825.57,0.0
8430,15751081.0,Milanesi,558.0,Germany,Female,48.0,6.0,127639.56,1.0,1.0,0.0,92826.32,1.0
8431,15686958.0,Ch'ang,516.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,36221.18,0.0
8432,15805764.0,Folliero,707.0,France,Female,45.0,7.0,167539.97,1.0,1.0,0.0,134600.96,1.0
8433,15728474.0,Palermo,651.0,France,Female,32.0,6.0,0.0,2.0,1.0,0.0,61513.87,0.0
8434,15641319.0,Ch'ien,569.0,France,Male,36.0,0.0,0.0,1.0,1.0,1.0,57549.65,0.0
8435,15676937.0,Trevisano,598.0,Spain,Male,36.0,8.0,0.0,2.0,0.0,0.0,173843.21,0.0
8436,15670492.0,Hsing,545.0,France,Female,28.0,1.0,148045.68,1.0,1.0,0.0,64907.48,0.0
8437,15683955.0,Milne,634.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,137961.41,0.0
8438,15794870.0,Ochoa,815.0,France,Male,44.0,2.0,0.0,2.0,1.0,0.0,54495.82,0.0
8439,15647842.0,Y?,509.0,Germany,Male,51.0,9.0,122453.97,1.0,1.0,0.0,61977.82,1.0
8440,15809263.0,Chibugo,688.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,181208.47,0.0
8441,15795874.0,Lai,589.0,Spain,Male,35.0,6.0,0.0,2.0,1.0,1.0,131772.51,0.0
8442,15765258.0,O'Loghlen,569.0,France,Female,31.0,2.0,113657.83,1.0,1.0,0.0,151902.78,0.0
8443,15793825.0,Chia,707.0,France,Male,38.0,9.0,0.0,2.0,0.0,1.0,180800.42,0.0
8444,15797960.0,Yermolayev,745.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,132734.87,0.0
8445,15701291.0,Yobachukwu,646.0,France,Male,34.0,10.0,0.0,1.0,1.0,1.0,122584.29,0.0
8446,15603481.0,Chiang,743.0,Germany,Female,39.0,8.0,141803.77,1.0,1.0,0.0,172501.38,1.0
8447,15623072.0,Chia,615.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,94764.94,0.0
8448,15632442.0,Hoolan,607.0,Spain,Male,39.0,4.0,0.0,2.0,0.0,0.0,144880.65,0.0
8449,15583548.0,Hsia,644.0,France,Male,42.0,1.0,0.0,1.0,1.0,1.0,68815.05,0.0
8450,15685327.0,De Luca,642.0,France,Female,39.0,0.0,122028.65,3.0,1.0,0.0,136846.75,1.0
8451,15771222.0,Hsieh,607.0,Germany,Male,22.0,2.0,127406.5,1.0,1.0,1.0,57549.65,0.0
8452,15579820.0,Kao,577.0,France,Female,31.0,2.0,0.0,2.0,0.0,1.0,122379.54,0.0
8453,15674671.0,Baddeley,730.0,Germany,Male,56.0,2.0,105864.6,1.0,1.0,1.0,175072.41,1.0
8454,15672970.0,Uspenskaya,730.0,Germany,Female,45.0,3.0,132576.25,1.0,1.0,1.0,166677.54,0.0
8455,15772423.0,Hsiao,758.0,France,Female,41.0,3.0,0.0,2.0,1.0,1.0,108764.69,0.0
8456,15630641.0,Ch'ang,628.0,France,Male,37.0,4.0,0.0,1.0,1.0,0.0,38190.78,0.0
8457,15718773.0,Chukwueloka,652.0,Spain,Male,34.0,8.0,141359.37,1.0,1.0,0.0,12761.16,0.0
8458,15650488.0,Chigbogu,671.0,France,Male,43.0,5.0,0.0,2.0,1.0,0.0,91055.74,0.0
8459,15647800.0,Hsu,553.0,Germany,Male,39.0,5.0,157094.78,1.0,1.0,0.0,160546.58,0.0
8460,15753888.0,Lombardo,706.0,Germany,Female,29.0,10.0,141819.02,2.0,0.0,0.0,146891.07,0.0
8461,15668853.0,Udinese,646.0,Germany,Male,47.0,2.0,132934.89,1.0,1.0,0.0,113079.19,1.0
8462,15694450.0,Ts'ao,628.0,France,Female,30.0,3.0,0.0,2.0,1.0,1.0,73562.05,0.0
8463,15719265.0,Hs?,755.0,France,Female,40.0,9.0,0.0,1.0,1.0,0.0,10553.31,1.0
8464,15783859.0,Ch'ang,585.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,86786.41,0.0
8465,15738487.0,Onwuamaegbu,686.0,France,Female,31.0,6.0,0.0,2.0,1.0,0.0,120512.08,0.0
8466,15633059.0,Hsiao,682.0,France,Male,29.0,5.0,165445.04,1.0,1.0,0.0,101418.05,0.0
8467,15788025.0,L?,707.0,France,Male,46.0,0.0,0.0,1.0,0.0,0.0,93478.96,0.0
8468,15699309.0,Yobanna,713.0,Spain,Female,45.0,9.0,0.0,1.0,1.0,1.0,134875.46,1.0
8469,15737194.0,Ndubueze,741.0,Germany,Female,34.0,4.0,118079.47,1.0,1.0,1.0,154700.61,1.0
8470,15746986.0,Fane,564.0,Germany,Male,30.0,1.0,117413.95,1.0,1.0,0.0,109135.11,0.0
8471,15767432.0,Chukwuhaenye,561.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,180329.83,0.0
8472,15692664.0,Niu,645.0,France,Male,53.0,4.0,136855.94,1.0,1.0,1.0,110783.28,1.0
8473,15688853.0,T'ang,682.0,France,Male,37.0,5.0,0.0,1.0,1.0,0.0,176487.05,0.0
8474,15751203.0,T'ien,641.0,France,Male,31.0,6.0,0.0,1.0,0.0,1.0,83090.35,0.0
8475,15672955.0,Ts'ui,712.0,Spain,Male,37.0,7.0,0.0,2.0,0.0,0.0,103787.28,0.0
8476,15571281.0,Hsiung,703.0,France,Female,46.0,1.0,0.0,2.0,0.0,1.0,63736.17,0.0
8477,15718454.0,Nkemdilim,675.0,France,Male,31.0,3.0,141078.37,1.0,1.0,0.0,167036.94,0.0
8478,15798521.0,Hsiung,605.0,France,Male,41.0,6.0,0.0,1.0,1.0,0.0,94498.82,1.0
8479,15804038.0,Hsueh,675.0,France,Female,39.0,10.0,0.0,2.0,0.0,1.0,157549.6,0.0
8480,15794868.0,Ritchie,694.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,179144.54,0.0
